text,label
suami telah bersama sejak sekolah menengah kami telah menikah berlangsung selama hampir sepuluh tahun kami memiliki tiga anak cantik beberapa minggu lalu suami memutuskan dia perlu waktu terpisah pindah ayahnya sementara waktu dia pulang melihat anak anak bertindak seperti ada salah bisakah pernikahan ini diselamatkan atau sudah terlambat dia bilang dia pergi konseling pikir dia menyerah,Relasi Sosial
sekitar dua setengah bulan lalu bertemu seorang wanita situs kencan kami berkencan dua kencan kemudian terlepas rencana awalnya tentang cara kecepatan melakukan hubungan berakhir rumahnya malam jumat satu minggu setelah kencan pertama kami kami hormat berusaha berhubungan seks tetapi setelah berjam jam mencoba saling melawan kami menyerah kami berhubungan seks setelah tidur rumahnya setiap malam selama hampir dua minggu lalu suatu hari dia pergi rumah keluarganya hari thanksgiving semuanya berubah waktu singkat kami bersama kami menjadi sangat dekat serius sangat cepat kami akhirnya menemukan satu sama lain kami saling memberi tahu bahwa kami saling mencintai sepanjang waktu bahkan ketika kami bercinta beberapa hari setelah thanksgiving dia mengatakan kepada bahwa kami harus kembali rencana aslinya saling bertemu jauh lebih jarang sangat terluka mengerti lalu seminggu kemudian dia mengatakan kepada bahwa dia melakukannya sama sekali lagi hancur beberapa hari kemudian dia memberi tahu betapa dia merindukan mari berkumpul makan siang atau sesuatu seperti kemudian sekitar dua minggu kemudian kami akhirnya berkumpul satu malam kami sangat seksi satu sama lain jatuh cinta bukan hanya seks tetapi dia mengakui bahwa alasan jarak tiba tiba bahwa ayah anaknya sangat muda mengatakan kepadanya bahwa dia ingin kembali bersama ini benar benar kacau dengannya demi anaknya dia sekarang mempertimbangkan kemungkinan membiarkan hal terjadi dia telah memberi tahu semua tentang dia sebelumnya pasti dia memiliki sedikit atau ada ketertarikan padanya tetapi dia melakukan ini menempatkan dirinya kesengsaraan lagi anaknya cinta satu sama lain sepenuhnya mapan diakui tetapi dia terkoyak bingung dia bahkan berpikir berhasil antara dia harus mengusirnya sebelumnya memenuhi perannya benar tahu dia butuh waktu lakukan hanyalah menjaga diri sendiri kami telah setuju tetap berteman jika ini berhasil untuknya kami mencoba lagi benar benar jatuh cinta padanya sangat kesakitan,Relasi Sosial
akhirakhir ini mengalami banyak kecemasan kebencian diri tentang fakta bahwa seorang gadis perawan dewasa muda belum pernah punya pacar sebelumnya sepertinya semua orang seusia sudah memiliki pacar sekarang atau bukan perawan lagi baru saja memiliki ciuman pertama lima bulan lalu khawatir tingkat ini punya pacar waktu sangat lama masalahnya ingin kehilangan keperawanan pacar pertama peduli tetapi saat sama ingin menunggu selamanya mengalami seks sudah memberikan godaan buruk berhubungan orang asing acak situs media sosial berhubungan seks oral untungnya orang baik tetapi ada menginginkan hubungan merasa kotor melakukan ini tetapi merasa tertekan melakukan hal hal ini agar tampak normal kebanyakan orang terkejut ketika mengetahui bahwa masih perawan atau pernah punya pacar orang berpikir sangat tampan tinggi bermain banyak olahraga mendapatkan nilai sangat baik sekolah berada tahun pertama universitas sekarang ada orang mendekati berkencan atau menunjukkan minat mengganggu sebagian besar orang keluarga telah menjalin hubungan usia terkadang merasa seperti lajang selamanya,Parenting/Keluarga
telah menjalin hubungan pacar selama sekitar enam tahun sekarang masa lalu hubungan kami sulit membuat frustrasi kami banyak berdebat ada banyak ketegangan antara kami kami tetap bersama kami saling mencintai ingin membuatnya bekerja sering berpesta beberapa kali mengalami situasi mana akhirnya mencium orang lain situasi ini pernah lebih sekadar berciuman bersih tentang situasi ini pacar dia memutuskan memaafkan bergerak maju sangat mencintainya ingin menyelesaikan masalah juga tetapi mengalami kesulitan memahami dia memaafkan sepertinya memaafkan diri sendiri kewalahan perasaan bersalah layak,Relasi Sosial
akhirakhir ini mengalami banyak kecemasan kebencian diri tentang fakta bahwa seorang gadis perawan dewasa muda belum pernah punya pacar sebelumnya sepertinya semua orang seusia sudah memiliki pacar sekarang atau bukan perawan lagi baru saja memiliki ciuman pertama lima bulan lalu khawatir tingkat ini punya pacar waktu sangat lama masalahnya ingin kehilangan keperawanan pacar pertama peduli tetapi saat sama ingin menunggu selamanya mengalami seks sudah memberikan godaan buruk berhubungan orang asing acak situs media sosial berhubungan seks oral untungnya orang baik tetapi ada menginginkan hubungan merasa kotor melakukan ini tetapi merasa tertekan melakukan hal hal ini agar tampak normal kebanyakan orang terkejut ketika mengetahui bahwa masih perawan atau pernah punya pacar orang berpikir sangat tampan tinggi bermain banyak olahraga mendapatkan nilai sangat baik sekolah berada tahun pertama universitas sekarang ada orang mendekati berkencan atau menunjukkan minat mengganggu sebagian besar orang keluarga telah menjalin hubungan usia terkadang merasa seperti lajang selamanya,Parenting/Keluarga
ibuku membuat banyak kesalahan beberapa tahun lalu sepertinya aku memaafkannya ingin mengatakan bahwa tapi merasa bahkan jika memaafkannya mengatakannya wajahnya,Relasi Sosial
mantan suami memberi tahu dua remaja bahwa santa ada hari sebelum natal sangat ingin berpegang keajaiban natal tetapi tahu apakah tepat bagi berbohong kepada memberi tahu bahwa santa nyata ingin mengecewakan membuat kehilangan kenangan tetapi juga ingin kehilangan kepercayaan,Pendidikan
sudah bersama suami selama delapan tahun sekarang kami telah berpisah dua kali sebelumnya pertama kali dia selingkuh membawanya kembali berbulan bulan kemudian dia benar benar mencoba menidurkan membuat banyak perubahan namun kami terus memiliki masalah kurangnya kepercayaan rasa aman kepercayaan mengarah pelecehan fisik menyebabkan kami berpisah lagi selama pemisahan dia menghibur dirinya berbicara gadis sama dia selamatkan tapi kami kemudian kembali bersama menyelesaikannya sementara waktu sampai hamil anak kedua kami bayi berusia beberapa bulan dia mengaku kepadaku tentang hubungan rahasianya dia dia memberi tahu dia pernah berhenti berbicara dengannya selama masalah kami dia telah merupakan satu satunya wanita dia lakukan belakang tetapi tingkat persahabatan dia jauhnya jauhnya dia mengakui dia melawan perasaan untuknya merasa seperti dia juga jatuh cinta padanya dia bilang dia merasa seperti dia jatuh cinta berdua sekarang wanita ini telah jatuh cinta padanya dia meninggalkannya sendirian sejak meskipun dia tahu bahwa dia masih bersama senang keluarga kami dia menahannya dia mengakui perasaannya padanya saling menguntungkan dia juga mencintaiku dia ingin bersama berdua saat sama dia ingin berselingkuh dengannya belakang menerbangkannya tinggal hotel tetapi dia ingin mengetahuinya dia menceritakan semuanya kepada dia bilang dia ingin terus berbohong padaku aku akhirnya berhenti menuduhnya bersama wanita lain ketika hanya satu satunya gadis ini sepanjang waktu dia merasa seperti rasa aman kepercayaan mendorongnya lebih dekat arahnya pun dilakukannya dilakukan benar masih menuduhnya dia terjebak perasaannya cukup banyak mengatakan bahwa dia menginginkannya tetapi ingin meninggalkannya ingin bersamanya selama sisa hidupnya tentu saja terluka kaget merasa harus membuat keputusan apakah ingin mengizinkannya berurusan harus membagikannya atau pergi kedua keputusan ini sangat sulit dibuat merasa apakah tinggal atau pergi hati masih terkoyak harus membuat keputusan cepat dia terbang lebih cepat kira,Relasi Sosial
memiliki gangguan bipolar ii kecanduan alkohol gulma putus asa terus minum meskipun merugikan diri sendiri orang lain,Relasi Sosial
hanya ingin tahu apakah ini tindakan menyimpang apakah harus peduli padanya dia cukup,Relasi Sosial
telah menjalin hubungan selama lebih setahun dia ditipu berbohong mendengar dia sudah menikah tetapi dia bilang dia semuanya sangat naik turun ada kepercayaan baru baru ini dia melakukan perjalanan berjanji kepadanya bahwa berperilaku minum ketika minum terlalu banyak minum cenderung membuat pilihan buruk kali ini membuat kesalahan besar minum terlalu banyak berselingkuh tidur pria lain selama sekitar lima menit sebelum menyadari lakukan salah mengatakan kepadanya dia benar benar kasar dia memanggil nama mengancam merasa enak mencintainya kami hanya memiliki banyak masalah bukan orang jahat baru saja membuat banyak kesalahan buruk disengaja tahu benar salah tetapi masih membuat pilihan salah,Relasi Sosial
telah melihat orang ini selama lebih setahun kembali bulan agustus dia meminta kami mundur saat ini sejak dia masih berhubungan setiap hari kami menghabiskan waktu bersama selama liburan tetapi kemudian pergi tahun baru bersama keluarga datang mengetahui bahwa dia menempatkan dirinya situs kencan ketika mengetahuinya bertanya kepadanya tentang hal dia menanggapi ini permintaan maaf jika menyilangkan sinyal atau jika jujur kepada anda anda telah membantu berton ton tahun lalu senang anda berada hidup menyadari bahwa anda masih tertarik berkencan sekali lagi permintaan maaf juga apakah lebih baik mengatakan bahwa menginginkannya hidup atau bahwa menginginkannya bagian hidup,Relasi Sosial
memiliki keinginan luar biasa menyaksikan istri berhubungan seks pria lain berbicara dengannya tentang hal dia bilang dia melakukannya idenya menggairahkan tanpa akhir tetapi mau membuat jijik berhenti menginginkannya atau haruskah memberikannya melakukannya telah berjuang selama bertahun tahun ini hilang ngomong ngomong berusia pertengahan an istri berusia pertengahan an,Parenting/Keluarga
saat bangun mendengar pikirkan suara kepala bahkan sekarang mendengarnya mengatakan setiap kata pikirkan ketika berbaring tidur memikirkan hal hal aneh gila suara pernah berhenti berbicara tahu apakah berpikir pernah berhenti berbaring tempat tidur selama berjam jam hanya memikirkan hal hal aneh harus menyebutkan bahwa sering berbicara kepada diri sendiri kebanyakan kepala tetapi juga keras,Pendidikan
seorang mahasiswa baru sekolah menengah pertanyaan ini sahabat laki laki awal tahun pertama kami berkencan sekitar satu minggu sebelum orang tuanya mengakhirinya mengatakan dia terlalu muda berkencan dia telah berkencan gadis senior sangat manis selama satu atau dua bulan menentangnya kecuali fakta bahwa dia memiliki hati tim dia yakin bahwa sedang jatuh cinta mungkin tetapi benar benar percaya padanya akhir akhir ini tim telah mengungkapkan kekhawatiran tentang terjadi ketika sally berangkat kuliah akhir semester tahun ini dia telah memintaku membantunya sally gadis gadis suka menunjukkan kepadanya betapa dia mencintainya tapi dia juga berpikir putus dengannya supaya harus menghadapinya ketika dia pergi dia tampaknya benar benar terkoyak tentang hal ingin tahu harus dikatakan kepadanya membantunya begitu dia pergi dia tahu bahwa masih naksir dia dia menggosoknya wajahku dia pria baik tapi ingin benar benar membantunya pulih sebelum memikirkan mungkin hubungan lain antara cara melakukannya ketika saatnya tiba cara mendukungnya menunjukkan kepadanya bahwa sini tanpa ingin terhubung cara membuatnya merasa lebih baik dia yakin dia pernah mencintai siapa pun lagi menurut konyol,Parenting/Keluarga
diperkosa keras wanita lain merupakan teman tahun mengalami kilas balik buruk takut tidur melihatnya mimpi meninggalkan rumah mengalami serangan panik,Relasi Sosial
saat bangun mendengar pikirkan suara kepala bahkan sekarang mendengarnya mengatakan setiap kata pikirkan ketika berbaring tidur memikirkan hal hal aneh gila suara pernah berhenti berbicara tahu apakah berpikir pernah berhenti berbaring tempat tidur selama berjam jam hanya memikirkan hal hal aneh harus menyebutkan bahwa sering berbicara kepada diri sendiri kebanyakan kepala tetapi juga keras,Pendidikan
memutuskan tetap menyelesaikannya hanya ingin duduk sofa selain telah mengatasi situasi ini merasa adil bahwa dia mengharapkan duduk sofa meninggalkan sendiri tentang hal pindah terus mencintai tertawa bermain istri hanya ingin duduk sofa,Relasi Sosial
pacar telah bersama selama lima tahun sekarang sepanjang seluruh hari pertama kami bertemu dia memiliki kesempatan berinteraksi cukup banyak langsung memicu hubungan mendalam satu sama lain malam sama dia seorang teman tinggal rumah tanpa pengakuan ibuku kami berciuman dua hari berikutnya pengulangan hari pertama malam ketiga ibu akhirnya menangkap kami dikeluarkan rumah pergi bersamanya tentu saja kami beralih bertemu satu sama lain menjadi seperti pasangan sudah menikah sangat sulit bagi kami sahap tirinya juga menendangnya keluar rumahnya kami tinggal hotel murah rumah teman sedikit uang kami miliki berhenti pekerjaan putus sekolah sulit melakukan pun tanpa rumah stabil ada saat saat ketika kami punya tempat lain pergi tetapi tidur mobil luar tempat parkir walmart panggung bulan madu kami sebagaimana menyebutnya mungkin hanya berlangsung satu bulan setelah spiral bawah kami terus berdebat tentang uang makanan keluarga kami kami terus memiliki argumen anda melakukan kesalahan apakah ini terkenal setelah enam bulan kami pindah seluruh negeri hanya menjalani hal sama saat itulah kekerasan dimulai suatu sore setelah pertengkaran serius dia masuk truknya mengancam meninggalkan takut bahwa dia benar benar mengikuti firman nya mengingat bahwa kami baru saja pindah tempat mana kami tahu siapa siapa dia mengatakan kepada membiarkannya pergi atau dia memukul dia pernah berjanji dia pernah menyentuh menantangnya melakukannya dia menampar sejak saat ketika memiliki perkelahian serius dia kehilangan kendali menyakiti belum memiliki keberanian meninggalkannya benar benar ada menghentikan sekarang tinggal bersamanya bergantung padanya kami punya anak kami berdua belum melepaskan koneksi mendalam masih kami miliki telah rusak sangat buruk dia selalu meminta maaf awalnya dia lebih bersedia berubah sekarang dia hanya ingin mengerti dia melakukannya pernah berusaha mencoba menjadi baik baik saja sudah cukup membaca tentang kekerasan rumah tangga mengetahui bahwa bukan kesalahan bahwa dia kehilangan kendali bahkan bukan masalah bagi tahu dia harus mengubahnya sendiri hanya ingin tahu apakah ada orang telah melalui ini memiliki meja berbalik apakah ada harapan masa depan lebih baik bersama,Relasi Sosial
seorang remaja seluruh keluarga membutuhkan terapi keluarga lebih kemungkinan terapi individu orang tua menolak mengambil tindakan bosan apakah ada cara keluar ini sendiri,Kesehatan Mental
telah didiagnosis gangguan stres pascatrauma pengalaman militer setahun lalu mengalami kecelakaan mobil bisakah pengalaman ini menambah lebih banyak masalah,Pendidikan
setiap kali mengalami situasi membuat kesal atau marah cenderung mulai mengutuk sangat menyinggung orang tonaktifkan mengatakan hal hal berarti membiarkan kemarahan keluar setiap kali orang memberi tahu hal hal tentang hubungan seperti memulai rumor atau mengatakan hal hal negatif tentang atau hubungan menyerang bukan hanya tetapi juga pacar merasa seperti terus menyebabkan drama kepribadian ingin menjadi orang lebih baik belajar membiarkan hal hal sampai bahagia anggun menyakiti orang orang sukai kata kata ingin menjadi lebih baik diri,Parenting/Keluarga
memiliki masalah keluarga ayah kejam penipu,Relasi Sosial
selama beberapa hari istri yakin tentang perasaannya kepada masalah keintiman konstan setelah dia memikirkan semuanya dia menyadari bahwa dia lagi jatuh cinta atau menarik perhatian romantis kepada dia malah memiliki lebih banyak cinta platonis hanya peduli hanya keluarga saat dia mengatakan pernikahan kami sudah berakhir sekarang selama beberapa hari terakhir dia telah mengambil persahabatan seorang rekan kerja dia bersikeras ada lebih teman tetapi dia telah menghabiskan seluruh waktu luangnya dengannya,Relasi Sosial
putri melihat ayah kandungnya selama tiga tahun terakhir dia ingin melihatnya dia mengingat hal hal buruk darinya seperti kekerasan rumah tangga pelecehan anak kunjungannya pengawasan tetapi dia menolak melihatnya apakah lebih baik membawa putri terapis mencoba melihatnya setelah terapi,Pendidikan
pasangan tampaknya selalu mengalami depresi fakta bahwa anak anaknya harus melihat menjalani proses perceraian terutama ketika ibu anak anaknya terus membuatnya merasa enak menggunakan anak anak alasan kembali padanya merasa seperti menyuruhnya kembali keluarganya melupakan,Relasi Sosial
pacar baru saja mendapat kucing benci kucing umumnya dia tahu menjauhkan membuat sangat kesal ketika dia hewan peliharaan kucingnya ingin membuang kucing merasa sangat cemburu,Parenting/Keluarga
anak mencuri kartu debit berbohong tentang hal ini bukan pertama kalinya dia berbohong tahu harus berbuat lagi tahu apakah harus menghukumnya atau membuatnya melakukan sesuatu sudah mencoba berbicara dengannya bertanya apakah ada salah telah membumikannya tetapi ada berhasil harus lakukan,Pendidikan
pacar mantan pacar tinggal bersama dia berselingkuh seorang gadis memiliki tiga kehamilan bersamanya salah satunya aborsi lain keguguran kemudian dia memiliki bayi ketiga bersama tetapi dia terus menghubungi menginginkan kembali dia punya ditawarkan kepada,Relasi Sosial
pernah seperti ini baru baru ini tahun ini tahun pertama sekolah menengah mulai menjadi emosional tanpa alasan,Parenting/Keluarga
memiliki temperamen sangat buruk menjadi marah mudah kemudian tetap seperti sepanjang hari bermaksud seperti tetapi menahannya,Parenting/Keluarga
depresi telah bertahun tahun menyembunyikannya semua orang takut reaksi dapatkan terakhir kali mencoba memberi tahu orang tua argumen besar tentang terlalu muda mengalami depresi orang dewasa sah menyebut tahu berterima kasih mengatakan kepada bahwa jika dapat menangani sesuatu sekarang hanya menjadi lebih buruk masa depan ternyata benar melelahkan berpura pura baik baik saja tahu berapa lama lagi mencoba benar benar lelah sayangnya mampu membayar bantuan butuhkan sendiri,Kesehatan Mental
baru baru ini berpikir bahwa menjadi transgender tetapi pernah memiliki pikiran seorang gadis,Parenting/Keluarga
pacar selama lima bulan mengungkapkan betapa dia peduli mencintaiku percaya ini telah menjadi salah satu hubungan terbaik telah jalani waktu singkat tetapi dia sangat berbohong kepada dia memberi tahu bahwa dia berhenti berbohong sementara dia mengatakan dia menyembunyikan sesuatu atau berbohong tentang sesuatu pertama tentang seorang gadis dia menyembunyikan pesan teks mengklaim dia teman percakapan ramah ketika seorang gadis pernah dia minati berikutnya mantan pacarnya dia menaruh nama kontak palsu hanya ramah tetapi dia berbohong wajah sepanjang waktu dia mengklaim dia pernah curang masih mengungkapkan cintanya cara sama bahwa dia ingin berubah melakukan lebih baik,Relasi Sosial
kami terlibat argumen kami putus jika memulai tetapi memulainya kembali kami mengklik atau begitulah pikir kami berdua menikah masalah pernikahan kami kami pernah berhubungan seks kami hanya mengirim banyak gambar bolak balik berbicara tentang melakukan sesuatu bersama istrinya mengetahuinya dia berbohong padanya bahkan menyebutnya perselingkuhan berhenti memikirkannya kami cukup mengklik telah menikah selama tahun pernah menyukai orang lain selain suami sekarang menyukainya kami pernah bersama,Relasi Sosial
istri memiliki hubungan hebat kecuali kehidupan seks kami kami sangat transparan jujur dasarnya dia merasa enak dia pernah ingin berhubungan seks dia memiliki keinginan dia juga pernah orgasme dia merasa seperti istri mengerikan takut selingkuh padanya dia tahu terakhir kali kami berhubungan seks dia menangis merasa enak tahu dia menangis namun dia juga mengatakan kepada bahwa terakhir kali kami berhubungan seks dia merasakan dalamnya tetapi rasanya ehh ingin berhenti membuatku merasa sangat mengerikan kami jarang memiliki foreplay semua coba menggelitiknya dia membuat berhenti kami berdua frustrasi tetapi sangat jatuh cinta dia berusia awal an kami sudah menikah kami memiliki bayi jalan,Parenting/Keluarga
seorang wanita dewasa muda kesulitan menemukan identitas sebenarnya ada rumah ini semua dimulai ketika punya pacar sekitar bulan lalu pacar berkencan selama beberapa bulan memutuskan melakukan tindakan seksual saat sangat religius tetapi membiarkan ini terjadi tahu merasa agak bersalah tetapi sebagian besar tahu orang tua menyukainya orang tua sangat religius orang kristen kami melakukan hal hal setiap kali dia datang rumah kami ada hubungannya rumah kami kami tergoda melakukan hal hal ketika kami menonton film sendiri suatu hari orang tua tahu melakukan hal ini dengannya ayah membaca pesan begitu ayah mengetahui hal ini dia memberi tahu ibuku berdua diperburuk mengatakan kepada bahwa dia hanya anak laki laki ingin masuk celana bilang dia menginginkan berhubungan seks dia bukan seorang kristen mengambil nasihat putus dengannya begitu kami putus selama sekitar satu bulan memutuskan kembali bersama sama dengannya setelah sekolah dimulai orang tua akhirnya tahu memutuskan mendengarkan kali ini terus berbicara pacar tentang katakan tentang dia dia bukan benar tuhan benar benar melarangnya mencoba putus dengannya akhirnya pernah mendengarkan orang tua selalu berteriak kepada tentang seharusnya berkencan anak ini merasa terlalu tua mendengarkan sekarang agak macet apakah sebenarnya religius apakah pernah dicuci otak olehnya lagi berbicara orang tua tentang dia orang tua berpikir menipu karenanya mengancam bahwa jika masih bersamanya dapat melacak mendukung juga memanggil pelacur sekarang memanggil dasarnya penyembah iblis bilang pacarku membawaku menjauh orang tuaku sebenarnya sangat senang dengannya juga mengatakan menjalani kehidupan terpisah rumah daripada sekolah mengatakan menginginkan terbaik mencintaiku mengadopsi,Parenting/Keluarga
tahu jika hanya paranoid,Kesehatan Mental
bercerai menikah kembali senang hati keluarga campuran anak anak kami berusia an bungsu usia tahun terus memanggil gila mendukung ayahnya dia kasar padaku aku pergi cedera dia pernah menginginkan anak melakukannya dia membayar tunjangan anak hanya melalui penerima upah paksa sekarang anak perempuan mendukungnya setelah semua pengorbanan buat selama tahun terakhir seorang ibu tunggal menyangkal hubungan ayah tetapi disebut gila kemudian menyaksikan bergaul dengannya menyakiti sampai inti yakin menangani ini,Relasi Sosial
memiliki gangguan bipolar ii kecanduan alkohol gulma putus asa terus minum meskipun merugikan diri sendiri orang lain,Relasi Sosial
telah berjuang tes mulai percaya sesuatu mental,Kesehatan Mental
suami mengalami masalah kecanduan alkohol masa lalu dia pernah mengakui hal ini beberapa waktu lalu tahun lalu memintanya berhenti minum begitu banyak dia setuju menangkapnya suatu malam minum belakang berhadapan dengannya dia berbohong tetapi mengatakan kepadanya bahwa tahu dia berbohong menghitung bir lemari es empat hilang dia mengakui meminta maaf berjanji melakukannya lagi akhir akhir ini suamiku telah minum mati tapi aku perhatikan setiap malam suka ini resolusi tahun baru kami kami memutuskan membatasi konsumsi alkohol kami dia ada kapal lebih banyak minum setiap malam malam menghitung bir lemari es hanya melihat apakah ada hilang butuh beberapa hari tapi malam ini menemukan beberapa hilang bersama suntikan vodka dia pingsan sofa ketika memutuskan membangunkannya menghadapinya waktu buruk tetapi menunggu bertanya kepadanya apakah dia datang tidur ketika dia minum dia mendengkur tidur hadiah mati dia minum dia sedikit berselisih berkata bertanya apakah dia sudah minum tetapi dia membentak berkata pergi kamar kami tidur meninggalkannya sofa yakin apakah bereaksi berlebihan atau hanya merasa sangat jujur padanya tentang segalanya mengharapkan kejujuran sama dia suami baik segala hal,Relasi Sosial
suami mengalami masalah kecanduan alkohol masa lalu dia pernah mengakui hal ini beberapa waktu lalu tahun lalu memintanya berhenti minum begitu banyak dia setuju menangkapnya suatu malam minum belakang berhadapan dengannya dia berbohong tetapi mengatakan kepadanya bahwa tahu dia berbohong menghitung bir lemari es empat hilang dia mengakui meminta maaf berjanji melakukannya lagi akhir akhir ini suamiku telah minum mati tapi aku perhatikan setiap malam suka ini resolusi tahun baru kami kami memutuskan membatasi konsumsi alkohol kami dia ada kapal lebih banyak minum setiap malam malam menghitung bir lemari es hanya melihat apakah ada hilang butuh beberapa hari tapi malam ini menemukan beberapa hilang bersama suntikan vodka dia pingsan sofa ketika memutuskan membangunkannya menghadapinya waktu buruk tetapi menunggu bertanya kepadanya apakah dia datang tidur ketika dia minum dia mendengkur tidur hadiah mati dia minum dia sedikit berselisih berkata bertanya apakah dia sudah minum tetapi dia membentak berkata pergi kamar kami tidur meninggalkannya sofa yakin apakah bereaksi berlebihan atau hanya merasa sangat jujur padanya tentang segalanya mengharapkan kejujuran sama dia suami baik segala hal,Relasi Sosial
telah diberitahu akhir akhir ini pasangan bahwa memalukan bahwa sangat antisosial sekitar keluarga teman temannya percaya sosial seperti dia,Relasi Sosial
tunangan memiliki hubungan terbaik diinginkan setiap gadis tetapi akhir akhir ini berubah mendapatkan lebih sedikit perhatian sedikit atau ada hubungan intim dia sering bekerja sering pergi gym dia pemain sepak bola liga indoor tetapi dia punya waktu kami tinggal dua jam keluarga ketika meninggalkan rumah melihat keluarga dia mengirimi sms mengatakan pun tinggalkan aku sendiri tapi saat bersama semuanya baik baik saja ada pertempuran atau apapun suka pria ini tapi tahu harus berbuat lagi,Relasi Sosial
pergi merasa seperti menjadi gila apakah pernah berhenti bisakah menjadi gejala obat,Pendidikan
ingin dapat memiliki hubungan lebih positif masa sekarang,Pendidikan
jatuh cinta teman juga perempuan jatuh cinta padanya beberapa bulan cinta pertamaku kami dulu berbicara sepanjang hari malam melalui telepon facebook pikir dia memiliki perasaan sama tetapi salah selalu ingin menyentuhnya hangat tinggal bersamanya sepanjang hidup tapi semua mimpiku hancur setelah dia menjalin hubungan seorang pria sudah mencoba menjalin hubungan pria tetapi jatuh cinta,Relasi Sosial
pergi merasa seperti menjadi gila apakah pernah berhenti bisakah menjadi gejala obat,Pendidikan
butuh jawaban kemarahan posesif dorongan marah sepanjang waktu mendorong orang begitu banyak sehingga benar benar meledakkan orang sekarang bertanya kepada hari memiliki posesif seseorang bahkan bukan milik memiliki dorongan menyakiti seseorang sangat buruk ingin melihat memohon agar berhenti terluka ingin mendengar suarasuara menyakitkan sakit,Parenting/Keluarga
ingin dapat memiliki hubungan lebih positif masa sekarang,Pendidikan
telah menikah selama sepuluh tahun suami tahun senior kami memiliki anak perempuan sejak dia lahir suamiku telah ditutup kami memiliki keintiman dia bahkan menciumku telah mengatakan kepadanya perasaan selama bertahun tahun dia bersumpah dia mencintaiku ingin membuat bahagia tetapi masih harus benar benar memohon seks kasih sayang harga diri hilang merasa sangat sendirian dia telah mengantarkan dia menggunakan caracara pasifagresifnya mengabaikan setiap komentar buat dia menolak berbicara secara detail,Relasi Sosial
bercerai menikah kembali senang hati keluarga campuran anak anak kami berusia an bungsu usia tahun terus memanggil gila mendukung ayahnya dia kasar padaku aku pergi cedera dia pernah menginginkan anak melakukannya dia membayar tunjangan anak hanya melalui penerima upah paksa sekarang anak perempuan mendukungnya setelah semua pengorbanan buat selama tahun terakhir seorang ibu tunggal menyangkal hubungan ayah tetapi disebut gila kemudian menyaksikan bergaul dengannya menyakiti sampai inti yakin menangani ini,Relasi Sosial
suara makan bernafas memberi sakit kepala kebanyakan mulut bernapas mendengkur membuat marah ingin menyelesaikannya sendiri,Parenting/Keluarga
telah berkencan pacar selama sebulan kami menginginkan bayi kami bekerja atau mengemudi kami belum berbicara orang tua kami harus lakukan,Relasi Sosial
adikku baru saja putus pacarnya sementara berkencan selama dua tahun terakhir putranya menghabiskan akhir pekan bersama ibu sekarang dia berpikir putranya harus memiliki interaksi harus mendekati situasi apakah dia melakukan hal benar anaknya,Relasi Sosial
dia tinggal bersama pacarnya tujuh tahun dia terapi depresi kecemasan sosial dia bekerja selama ini,Relasi Sosial
akhir akhir ini mengalami masa sulit menyukai pun selain wanita pernah memikirkan pria sampai seminggu lalu sangat kesal tertekan tentang ini normal bagiku melihat porno gay lebih satu kali membuktikan bahwa bukan gay mendapatkan hasil sama setiap kali merasa jijik ini sulit bagi takut terlihat terlalu berkali kali terus memikirkannya mengguncang sepanjang waktu,Karier/Motivasi
pikir menjengkelkan mengganggu tetapi pacar bilang baik baik saja berpikir begitu pikir stres orang lain,Parenting/Keluarga
tunangan memiliki hubungan terbaik diinginkan setiap gadis tetapi akhir akhir ini berubah mendapatkan lebih sedikit perhatian sedikit atau ada hubungan intim dia sering bekerja sering pergi gym dia pemain sepak bola liga indoor tetapi dia punya waktu kami tinggal dua jam keluarga ketika meninggalkan rumah melihat keluarga dia mengirimi sms mengatakan pun tinggalkan aku sendiri tapi saat bersama semuanya baik baik saja ada pertempuran atau apapun suka pria ini tapi tahu harus berbuat lagi,Relasi Sosial
sesuatu terjadi musim panas ini sehingga memaafkan diri sendiri ketika memikirkan terjadi merasa malu bersalah meskipun orang cintai memaafkan,Kesehatan Mental
ingin dapat memiliki hubungan lebih positif masa sekarang,Pendidikan
kami tinggal bersama saudara perempuan mantan rekan suaminya kami telah berada sana selama lima tahun sekarang hispanik berbicara putri bahasa kadang kadang melampaui keseimbangan antara bibi paman menjangkau peran orang tua lalai melihat ini lakukan mencerminkan perilaku anak dia melihat stabil tetapi kesal ayahnya ada sini intuisi memberi tahu bahwa dia menyalahkan tingkat tertentu dia tahu tentang kecanduan alkoholnya,Parenting/Keluarga
berada situasi seorang pria dia teman saudara laki laki seperti saudara laki laki bagi dia mengundang nongkrong kemudian mendatangi langsung ketakutan mengatakan menyerah tahu salah tahu takut mengatakan ini memberi banyak rasa bersalah depresi,Pendidikan
terkadang berhenti memikirkan kehidupan setelah kematian dibesarkan agama mengajarkan bahwa hidup selamanya baik neraka atau surga ketika berpikir hidup selamanya bahkan jika surga seharusnya baik merasa kewalahan suka pikiran hidup selamanya selamanya terkadang mendapatkan pemikiran pikiran pikiran pikiran menyebabkan kepanikan kecemasan apakah gila berpikir pikiran ini normal,Karier/Motivasi
